user_id,signup_date,campaign_source,device_type,country,ab_group
U02947,2025-02-22,Organic,desktop,Germany,A
U02948,2025-04-05,Google Ads,mobile,India,B
U02949,2025-03-22,Organic,tablet,Canada,A
U02950,2025-04-16,Meta,mobile,USA,B
U02951,2025-01-12,Email,mobile,India,A
U02952,2025-05-25,Referral,tablet,Germany,A
U02953,2025-02-26,Organic,mobile,Germany,A
U02954,2025-02-07,Organic,desktop,Canada,B
U02955,2025-01-05,Google Ads,mobile,Germany,B
U02956,2025-03-08,Google Ads,tablet,Germany,B
U02957,2025-05-22,Organic,desktop,India,A
U02958,2025-05-30,Meta,desktop,India,A
U02959,2025-05-29,Referral,desktop,Canada,B
U02960,2025-04-17,Google Ads,desktop,USA,B
U02961,2025-03-17,Meta,mobile,Canada,A
U02962,2025-02-09,Email,mobile,UK,A
U02963,2025-02-20,Google Ads,desktop,Germany,A
U02964,2025-03-26,Meta,tablet,USA,B
U02965,2025-02-28,Meta,desktop,India,A
U02966,2025-04-08,Referral,mobile,UK,B
U02967,2025-05-26,Referral,desktop,UK,A
U02968,2025-03-04,Email,mobile,Germany,B
U02969,2025-05-08,Meta,desktop,India,A
U02970,2025-05-21,Meta,tablet,USA,A
U02971,2025-06-17,Referral,desktop,India,B
U02972,2025-06-25,Google Ads,tablet,Germany,A
U02973,2025-03-28,Google Ads,tablet,UK,A
U02974,2025-03-07,Organic,desktop,Germany,A
U02975,2025-05-06,Referral,tablet,Canada,B
U02976,2025-06-14,Organic,tablet,UK,A
U02977,2025-05-06,Referral,mobile,Germany,B
U02978,2025-04-28,Email,mobile,USA,A
U02979,2025-02-13,Meta,tablet,USA,A
U02980,2025-04-01,Email,desktop,USA,B
U02981,2025-02-13,Referral,tablet,Canada,B
U02982,2025-02-05,Meta,desktop,India,B
U02983,2025-05-20,Google Ads,mobile,USA,B
U02984,2025-05-06,Google Ads,desktop,Canada,B
U02985,2025-02-17,Organic,tablet,USA,B
U02986,2025-05-19,Referral,tablet,Canada,A
U02987,2025-06-14,Referral,tablet,USA,A
U02988,2025-01-16,Google Ads,tablet,India,A
U02989,2025-05-15,Email,tablet,Germany,A
U02990,2025-01-09,Meta,desktop,USA,B
U02991,2025-01-20,Email,tablet,Germany,A
U02992,2025-06-21,Email,mobile,USA,A
U02993,2025-01-13,Google Ads,tablet,India,A
U02994,2025-01-02,Google Ads,desktop,Germany,B
U02995,2025-04-16,Google Ads,tablet,Canada,B
U02996,2025-02-05,Organic,tablet,USA,A
U02997,2025-06-11,Email,desktop,USA,B
U02998,2025-03-01,Referral,tablet,Canada,A
U02999,2025-01-18,Meta,desktop,India,B
U03000,2025-02-08,Organic,tablet,UK,A
U03001,2025-01-03,Referral,mobile,USA,B
U03002,2025-02-25,Email,tablet,Canada,A
U03003,2025-05-10,Google Ads,desktop,UK,A
U03004,2025-04-27,Email,mobile,USA,B
U03005,2025-04-06,Meta,desktop,Germany,B
U03006,2025-01-16,Organic,tablet,Canada,B
U03007,2025-06-08,Organic,mobile,Germany,B
U03008,2025-06-13,Meta,desktop,India,A
U03009,2025-06-20,Referral,mobile,UK,A
U03010,2025-06-07,Referral,mobile,Canada,A
U03011,2025-05-04,Organic,desktop,USA,A
U03012,2025-06-18,Organic,mobile,USA,A
U03013,2025-05-05,Google Ads,desktop,UK,A
U03014,2025-01-05,Referral,mobile,Germany,A
U03015,2025-01-02,Meta,mobile,Germany,A
U03016,2025-05-17,Referral,mobile,Canada,B
U03017,2025-05-22,Google Ads,tablet,Canada,A
U03018,2025-04-16,Organic,tablet,Germany,B
U03019,2025-01-04,Organic,desktop,Canada,B
U03020,2025-01-05,Google Ads,mobile,Germany,B
U03021,2025-05-16,Meta,desktop,UK,B
U03022,2025-03-12,Organic,tablet,Canada,A
U03023,2025-05-18,Email,tablet,Germany,B
U03024,2025-03-15,Organic,tablet,Canada,A
U03025,2025-01-05,Email,tablet,USA,A
U03026,2025-05-09,Google Ads,desktop,USA,B
U03027,2025-06-28,Google Ads,mobile,India,A
U03028,2025-06-22,Organic,desktop,Germany,A
U03029,2025-04-21,Referral,mobile,India,B
U03030,2025-02-15,Email,tablet,Germany,B
U03031,2025-01-28,Meta,mobile,Canada,A
U03032,2025-01-25,Organic,tablet,Germany,A
U03033,2025-05-15,Meta,desktop,USA,A
U03034,2025-02-08,Organic,mobile,Canada,A
U03035,2025-03-03,Referral,desktop,USA,B
U03036,2025-02-19,Referral,tablet,Canada,B
U03037,2025-06-08,Referral,desktop,Germany,B
U03038,2025-05-15,Referral,tablet,Germany,B
U03039,2025-03-06,Google Ads,tablet,USA,A
U03040,2025-04-01,Google Ads,tablet,UK,B
U03041,2025-03-10,Email,desktop,Germany,A
U03042,2025-04-12,Meta,desktop,UK,A
U03043,2025-01-21,Organic,mobile,Canada,B
U03044,2025-04-06,Organic,mobile,UK,A
U03045,2025-04-14,Google Ads,desktop,USA,A
U03046,2025-04-28,Organic,desktop,India,A
U03047,2025-05-25,Google Ads,desktop,India,B
U03048,2025-03-04,Email,desktop,USA,A
U03049,2025-06-28,Meta,tablet,India,A
U03050,2025-02-27,Email,tablet,USA,A
U03051,2025-03-18,Referral,tablet,Germany,A
U03052,2025-06-25,Referral,desktop,UK,B
U03053,2025-01-21,Referral,tablet,India,B
U03054,2025-06-17,Email,tablet,Germany,A
U03055,2025-06-16,Organic,mobile,India,A
U03056,2025-01-09,Meta,mobile,Canada,A
U03057,2025-01-24,Referral,tablet,USA,B
U03058,2025-04-14,Referral,tablet,USA,B
U03059,2025-04-08,Referral,tablet,Germany,A
U03060,2025-04-07,Meta,desktop,Canada,A
U03061,2025-05-22,Referral,mobile,UK,B
U03062,2025-05-02,Meta,mobile,Canada,A
U03063,2025-01-15,Referral,mobile,Canada,B
U03064,2025-06-13,Email,tablet,UK,A
U03065,2025-01-03,Email,desktop,UK,A
U03066,2025-06-29,Meta,mobile,Canada,A
U03067,2025-02-13,Email,mobile,India,A
U03068,2025-01-22,Meta,desktop,India,B
U03069,2025-05-08,Email,tablet,Canada,B
U03070,2025-04-22,Email,tablet,India,B
U03071,2025-06-15,Meta,mobile,UK,A
U03072,2025-03-26,Organic,mobile,UK,A
U03073,2025-05-25,Email,desktop,India,B
U03074,2025-01-25,Referral,mobile,UK,B
U03075,2025-05-16,Organic,desktop,USA,A
U03076,2025-01-11,Meta,mobile,UK,B
U03077,2025-02-28,Organic,mobile,Canada,A
U03078,2025-02-24,Google Ads,mobile,Germany,B
U03079,2025-06-27,Google Ads,tablet,India,A
U03080,2025-05-26,Email,desktop,India,A
U03081,2025-05-02,Email,desktop,UK,B
U03082,2025-03-11,Referral,tablet,UK,B
U03083,2025-01-12,Organic,tablet,Germany,A
U03084,2025-01-20,Google Ads,tablet,Germany,A
U03085,2025-06-25,Email,desktop,Canada,B
U03086,2025-03-13,Organic,mobile,USA,A
U03087,2025-05-20,Email,tablet,Canada,B
U03088,2025-05-25,Email,tablet,India,A
U03089,2025-06-18,Google Ads,tablet,UK,B
U03090,2025-01-09,Google Ads,mobile,Canada,A
U03091,2025-02-15,Email,mobile,UK,A
U03092,2025-03-22,Meta,tablet,UK,A
U03093,2025-01-05,Email,mobile,Canada,A
U03094,2025-02-23,Email,tablet,Canada,A
U03095,2025-05-31,Referral,mobile,Germany,A
U03096,2025-02-06,Referral,desktop,USA,A
U03097,2025-04-12,Referral,desktop,Germany,B
U03098,2025-01-20,Meta,mobile,USA,B
U03099,2025-03-18,Meta,desktop,Canada,A
U03100,2025-02-11,Email,desktop,USA,B
U03101,2025-05-25,Referral,desktop,India,B
U03102,2025-03-03,Meta,tablet,Germany,A
U03103,2025-05-26,Google Ads,mobile,Germany,B
U03104,2025-04-10,Email,mobile,Germany,A
U03105,2025-06-23,Organic,mobile,UK,B
U03106,2025-05-19,Email,desktop,UK,B
U03107,2025-03-26,Organic,tablet,Canada,B
U03108,2025-04-09,Referral,mobile,Canada,A
U03109,2025-02-05,Organic,desktop,UK,B
U03110,2025-06-26,Referral,tablet,Germany,A
U03111,2025-01-21,Google Ads,tablet,UK,A
U03112,2025-05-09,Organic,mobile,USA,B
U03113,2025-03-30,Email,mobile,Germany,A
U03114,2025-01-14,Referral,desktop,UK,A
U03115,2025-01-26,Email,mobile,Canada,B
U03116,2025-04-22,Meta,desktop,UK,A
U03117,2025-03-01,Referral,tablet,India,B
U03118,2025-01-20,Organic,tablet,UK,B
U03119,2025-03-29,Referral,tablet,Germany,A
U03120,2025-06-04,Email,tablet,UK,B
U03121,2025-06-07,Google Ads,mobile,Canada,B
U03122,2025-06-02,Referral,mobile,USA,A
U03123,2025-04-12,Organic,desktop,India,A
U03124,2025-03-25,Meta,desktop,Germany,A
U03125,2025-01-08,Google Ads,desktop,Canada,A
U03126,2025-06-12,Meta,desktop,India,B
U03127,2025-03-11,Referral,desktop,UK,B
U03128,2025-04-26,Email,tablet,India,B
U03129,2025-05-06,Email,tablet,USA,B
U03130,2025-02-28,Organic,tablet,India,B
U03131,2025-04-02,Email,desktop,India,A
U03132,2025-05-22,Google Ads,tablet,UK,B
U03133,2025-04-07,Email,tablet,UK,B
U03134,2025-04-21,Organic,tablet,Germany,B
U03135,2025-02-17,Referral,tablet,UK,B
U03136,2025-06-24,Referral,mobile,India,A
U03137,2025-05-30,Email,desktop,USA,A
U03138,2025-06-19,Meta,desktop,UK,A
U03139,2025-04-08,Referral,mobile,Germany,B
U03140,2025-01-22,Email,tablet,Germany,B
U03141,2025-06-08,Organic,tablet,India,B
U03142,2025-03-17,Email,tablet,UK,A
U03143,2025-03-05,Referral,desktop,UK,B
U03144,2025-01-19,Organic,desktop,Germany,A
U03145,2025-01-22,Email,desktop,UK,B
U03146,2025-03-10,Google Ads,desktop,India,A
U03147,2025-02-09,Organic,desktop,USA,A
U03148,2025-04-08,Google Ads,mobile,India,B
U03149,2025-06-12,Meta,desktop,UK,B
U03150,2025-02-09,Organic,tablet,India,A
U03151,2025-04-10,Google Ads,desktop,Canada,A
U03152,2025-03-23,Referral,mobile,Canada,A
U03153,2025-04-03,Referral,tablet,UK,A
U03154,2025-01-28,Meta,mobile,UK,A
U03155,2025-01-24,Organic,tablet,USA,B
U03156,2025-01-02,Organic,desktop,India,A
U03157,2025-03-20,Organic,mobile,USA,B
U03158,2025-04-24,Meta,tablet,UK,B
U03159,2025-04-03,Organic,desktop,UK,B
U03160,2025-03-11,Referral,tablet,Germany,B
U03161,2025-01-27,Google Ads,mobile,USA,B
U03162,2025-02-03,Referral,mobile,UK,A
U03163,2025-01-23,Referral,mobile,Canada,B
U03164,2025-02-17,Google Ads,mobile,Germany,A
U03165,2025-04-21,Referral,desktop,India,B
U03166,2025-04-25,Meta,tablet,Germany,A
U03167,2025-05-23,Google Ads,desktop,India,B
U03168,2025-05-23,Referral,mobile,Canada,A
U03169,2025-05-12,Email,tablet,India,A
U03170,2025-04-15,Referral,mobile,USA,A
U03171,2025-01-27,Meta,desktop,India,B
U03172,2025-01-07,Organic,desktop,India,A
U03173,2025-01-23,Referral,desktop,Germany,B
U03174,2025-04-01,Organic,tablet,Canada,B
U03175,2025-05-22,Email,tablet,India,A
U03176,2025-01-24,Referral,mobile,USA,B
U03177,2025-06-02,Google Ads,tablet,Germany,B
U03178,2025-06-03,Organic,tablet,Canada,B
U03179,2025-03-25,Email,desktop,Canada,B
U03180,2025-04-09,Google Ads,mobile,UK,A
U03181,2025-01-04,Google Ads,desktop,USA,B
U03182,2025-03-16,Google Ads,mobile,Germany,A
U03183,2025-04-16,Google Ads,mobile,Germany,B
U03184,2025-04-10,Referral,tablet,USA,A
U03185,2025-01-22,Referral,desktop,Canada,A
U03186,2025-05-24,Referral,tablet,India,B
U03187,2025-03-04,Email,tablet,USA,B
U03188,2025-05-27,Email,tablet,Germany,B
U03189,2025-05-14,Email,mobile,USA,B
U03190,2025-02-13,Meta,desktop,Canada,B
U03191,2025-06-25,Email,desktop,UK,A
U03192,2025-04-08,Referral,tablet,UK,A
U03193,2025-02-13,Referral,mobile,India,A
U03194,2025-02-05,Meta,desktop,India,B
U03195,2025-03-10,Meta,desktop,Canada,B
U03196,2025-03-19,Email,tablet,India,B
U03197,2025-03-10,Organic,mobile,UK,A
U03198,2025-05-07,Meta,tablet,Canada,B
U03199,2025-02-07,Google Ads,desktop,Canada,A
U03200,2025-01-17,Referral,mobile,Canada,A
U03201,2025-02-12,Google Ads,tablet,USA,B
U03202,2025-04-22,Referral,desktop,India,A
U03203,2025-03-12,Referral,tablet,Germany,A
U03204,2025-04-18,Meta,tablet,UK,A
U03205,2025-03-18,Meta,tablet,India,B
U03206,2025-05-04,Google Ads,mobile,UK,A
U03207,2025-01-20,Referral,desktop,India,B
U03208,2025-04-03,Google Ads,desktop,Germany,B
U03209,2025-03-06,Organic,desktop,UK,A
U03210,2025-03-05,Google Ads,desktop,Germany,B
U03211,2025-06-10,Email,mobile,UK,A
U03212,2025-05-07,Google Ads,tablet,USA,B
U03213,2025-06-02,Email,desktop,USA,B
U03214,2025-06-07,Email,mobile,UK,B
U03215,2025-02-20,Email,tablet,UK,B
U03216,2025-04-28,Organic,mobile,Germany,B
U03217,2025-01-28,Google Ads,mobile,Canada,B
U03218,2025-02-04,Google Ads,desktop,UK,B
U03219,2025-03-19,Organic,desktop,India,A
U03220,2025-01-02,Referral,tablet,India,A
U03221,2025-04-12,Meta,tablet,India,A
U03222,2025-03-27,Google Ads,desktop,USA,B
U03223,2025-06-08,Meta,mobile,Germany,A
U03224,2025-04-08,Organic,desktop,USA,B
U03225,2025-03-26,Referral,tablet,India,B
U03226,2025-04-23,Referral,mobile,UK,B
U03227,2025-03-27,Referral,mobile,India,B
U03228,2025-04-21,Organic,mobile,UK,B
U03229,2025-06-16,Email,desktop,Germany,B
U03230,2025-06-02,Email,desktop,Canada,B
U03231,2025-02-04,Meta,tablet,UK,B
U03232,2025-03-18,Email,mobile,USA,A
U03233,2025-03-24,Email,mobile,India,B
U03234,2025-06-04,Referral,desktop,India,A
U03235,2025-06-27,Referral,tablet,India,A
U03236,2025-02-21,Meta,tablet,UK,B
U03237,2025-05-03,Google Ads,mobile,Germany,A
U03238,2025-03-22,Meta,desktop,UK,B
U03239,2025-02-15,Meta,mobile,USA,A
U03240,2025-04-12,Organic,desktop,India,B
U03241,2025-03-23,Organic,tablet,UK,A
U03242,2025-03-16,Meta,mobile,India,B
U03243,2025-06-27,Meta,mobile,USA,A
U03244,2025-06-12,Meta,mobile,Canada,B
U03245,2025-05-06,Email,tablet,Canada,B
U03246,2025-05-28,Organic,mobile,Canada,A
U03247,2025-03-04,Meta,tablet,India,A
U03248,2025-03-25,Referral,desktop,UK,A
U03249,2025-04-07,Referral,tablet,India,A
U03250,2025-03-13,Email,desktop,Germany,B
U03251,2025-04-11,Email,tablet,UK,A
U03252,2025-04-04,Google Ads,tablet,USA,A
U03253,2025-01-30,Google Ads,mobile,Canada,B
U03254,2025-05-25,Google Ads,tablet,UK,B
U03255,2025-02-21,Email,mobile,UK,B
U03256,2025-06-01,Email,desktop,Canada,A
U03257,2025-05-20,Email,desktop,USA,A
U03258,2025-02-16,Referral,mobile,India,A
U03259,2025-06-24,Email,desktop,India,A
U03260,2025-05-21,Referral,tablet,UK,B
U03261,2025-01-07,Google Ads,mobile,Canada,A
U03262,2025-04-29,Google Ads,mobile,Germany,A
U03263,2025-02-23,Google Ads,mobile,USA,B
U03264,2025-04-23,Meta,desktop,India,B
U03265,2025-03-16,Meta,desktop,USA,B
U03266,2025-06-27,Organic,tablet,USA,A
U03267,2025-01-18,Organic,tablet,USA,A
U03268,2025-04-15,Organic,mobile,Canada,B
U03269,2025-06-22,Meta,tablet,Canada,A
U03270,2025-05-08,Meta,desktop,Canada,A
U03271,2025-02-05,Organic,tablet,UK,B
U03272,2025-06-12,Organic,desktop,Canada,B
U03273,2025-03-19,Email,tablet,UK,B
U03274,2025-03-03,Organic,desktop,India,A
U03275,2025-03-06,Email,desktop,India,A
U03276,2025-06-18,Referral,tablet,India,A
U03277,2025-02-09,Meta,tablet,India,B
U03278,2025-04-19,Organic,desktop,India,A
U03279,2025-04-07,Meta,mobile,Canada,A
U03280,2025-01-19,Meta,tablet,Germany,B
U03281,2025-04-25,Meta,desktop,Canada,A
U03282,2025-06-03,Referral,tablet,Germany,A
U03283,2025-05-03,Google Ads,tablet,Canada,B
U03284,2025-05-30,Organic,tablet,India,B
U03285,2025-04-13,Google Ads,tablet,USA,B
U03286,2025-05-17,Google Ads,tablet,Germany,B
U03287,2025-05-10,Google Ads,mobile,USA,B
U03288,2025-06-27,Meta,mobile,India,A
U03289,2025-04-18,Email,mobile,Germany,B
U03290,2025-05-20,Meta,desktop,USA,B
U03291,2025-01-10,Meta,mobile,Canada,B
U03292,2025-04-03,Google Ads,mobile,India,A
U03293,2025-06-29,Meta,desktop,Canada,A
U03294,2025-05-18,Google Ads,mobile,Canada,B
U03295,2025-06-02,Email,tablet,India,A
U03296,2025-06-13,Organic,mobile,Germany,A
U03297,2025-01-22,Google Ads,mobile,UK,A
U03298,2025-01-28,Email,mobile,UK,B
U03299,2025-03-05,Organic,tablet,India,A
U03300,2025-06-18,Referral,tablet,UK,A
U03301,2025-06-20,Google Ads,tablet,USA,B
U03302,2025-04-01,Google Ads,tablet,Germany,B
U03303,2025-02-12,Referral,desktop,Canada,A
U03304,2025-06-15,Referral,tablet,Canada,B
U03305,2025-06-06,Google Ads,tablet,India,B
U03306,2025-01-12,Referral,tablet,Canada,B
U03307,2025-05-25,Meta,tablet,USA,B
U03308,2025-06-15,Organic,desktop,USA,A
U03309,2025-06-23,Organic,mobile,India,B
U03310,2025-06-15,Organic,mobile,Canada,B
U03311,2025-04-13,Meta,tablet,UK,A
U03312,2025-03-26,Referral,tablet,UK,B
U03313,2025-04-21,Email,tablet,Germany,A
U03314,2025-01-28,Referral,mobile,India,B
U03315,2025-01-03,Google Ads,mobile,Germany,A
U03316,2025-01-26,Organic,tablet,UK,B
U03317,2025-03-08,Referral,mobile,UK,B
U03318,2025-02-26,Email,desktop,UK,A
U03319,2025-05-11,Google Ads,tablet,Germany,A
U03320,2025-05-13,Meta,tablet,India,A
U03321,2025-05-23,Meta,desktop,USA,A
U03322,2025-05-29,Email,desktop,USA,A
U03323,2025-06-26,Google Ads,mobile,UK,B
U03324,2025-05-28,Organic,desktop,India,A
U03325,2025-02-26,Referral,tablet,India,B
U03326,2025-04-25,Google Ads,mobile,Canada,A
U03327,2025-04-06,Meta,desktop,Canada,A
U03328,2025-04-11,Email,mobile,Germany,B
U03329,2025-04-29,Email,mobile,Canada,B
U03330,2025-06-23,Referral,mobile,Germany,B
U03331,2025-05-31,Email,mobile,USA,B
U03332,2025-06-26,Email,desktop,UK,A
U03333,2025-05-09,Google Ads,tablet,India,B
U03334,2025-02-08,Organic,tablet,USA,A
U03335,2025-03-30,Referral,desktop,USA,A
U03336,2025-01-07,Google Ads,tablet,Germany,A
U03337,2025-05-04,Organic,mobile,UK,B
U03338,2025-01-27,Google Ads,mobile,Germany,B
U03339,2025-03-17,Google Ads,mobile,USA,B
U03340,2025-04-17,Email,desktop,India,B
U03341,2025-01-22,Organic,mobile,Canada,B
U03342,2025-01-30,Referral,mobile,Germany,B
U03343,2025-02-06,Referral,desktop,USA,A
U03344,2025-03-31,Organic,mobile,Canada,B
U03345,2025-03-21,Email,mobile,Canada,A
U03346,2025-03-29,Meta,tablet,USA,A
U03347,2025-04-27,Google Ads,desktop,UK,B
U03348,2025-02-22,Email,mobile,USA,B
U03349,2025-05-14,Organic,mobile,India,B
U03350,2025-05-04,Google Ads,mobile,Canada,B
U03351,2025-03-31,Referral,mobile,India,A
U03352,2025-05-02,Meta,tablet,Germany,B
U03353,2025-01-25,Referral,tablet,Canada,B
U03354,2025-04-23,Organic,tablet,UK,A
U03355,2025-06-28,Google Ads,tablet,USA,A
U03356,2025-04-26,Organic,desktop,Germany,B
U03357,2025-03-23,Google Ads,mobile,India,A
U03358,2025-01-18,Email,tablet,Germany,B
U03359,2025-03-18,Meta,mobile,UK,B
U03360,2025-01-12,Email,desktop,USA,A
U03361,2025-01-30,Email,mobile,Germany,A
U03362,2025-01-06,Organic,mobile,India,B
U03363,2025-03-29,Meta,tablet,Germany,B
U03364,2025-06-15,Google Ads,tablet,USA,B
U03365,2025-01-28,Google Ads,desktop,Germany,A
U03366,2025-06-23,Referral,mobile,India,A
U03367,2025-02-12,Google Ads,tablet,USA,B
U03368,2025-03-04,Organic,tablet,UK,B
U03369,2025-05-13,Email,tablet,UK,A
U03370,2025-02-14,Email,desktop,Canada,B
U03371,2025-05-22,Email,mobile,Germany,A
U03372,2025-02-10,Meta,tablet,India,B
U03373,2025-03-26,Google Ads,mobile,Germany,A
U03374,2025-05-24,Organic,desktop,USA,B
U03375,2025-04-20,Meta,mobile,Canada,B
U03376,2025-04-29,Referral,tablet,India,B
U03377,2025-03-01,Organic,mobile,Germany,A
U03378,2025-04-14,Organic,mobile,India,B
U03379,2025-06-11,Organic,desktop,USA,B
U03380,2025-02-17,Email,desktop,Canada,B
U03381,2025-02-17,Organic,mobile,India,B
U03382,2025-06-13,Google Ads,mobile,USA,B
U03383,2025-06-18,Organic,mobile,UK,B
U03384,2025-04-21,Email,desktop,India,A
U03385,2025-04-12,Organic,desktop,Canada,A
U03386,2025-01-08,Referral,mobile,India,B
U03387,2025-06-07,Referral,desktop,India,B
U03388,2025-02-20,Email,tablet,USA,A
U03389,2025-04-26,Google Ads,desktop,Germany,A
U03390,2025-06-01,Google Ads,desktop,Germany,B
U03391,2025-04-20,Meta,desktop,India,A
U03392,2025-04-10,Email,tablet,Canada,B
U03393,2025-01-02,Organic,tablet,Canada,B
U03394,2025-06-30,Email,tablet,USA,A
U03395,2025-02-24,Meta,mobile,India,B
U03396,2025-02-22,Email,mobile,India,B
U03397,2025-03-13,Email,tablet,Germany,B
U03398,2025-06-30,Meta,mobile,USA,B
U03399,2025-01-17,Google Ads,mobile,UK,A
U03400,2025-05-28,Organic,mobile,Canada,A
U03401,2025-01-27,Meta,tablet,Canada,A
U03402,2025-05-18,Referral,desktop,India,B
U03403,2025-02-17,Google Ads,tablet,USA,A
U03404,2025-04-04,Referral,tablet,UK,A
U03405,2025-03-25,Google Ads,mobile,Canada,A
U03406,2025-02-20,Organic,mobile,USA,B
U03407,2025-04-28,Organic,desktop,UK,B
U03408,2025-01-30,Email,desktop,India,B
U03409,2025-03-09,Referral,desktop,Germany,B
U03410,2025-06-21,Google Ads,desktop,Canada,B
U03411,2025-05-06,Organic,tablet,Canada,A
U03412,2025-05-16,Meta,desktop,UK,A
U03413,2025-06-13,Organic,tablet,Germany,A
U03414,2025-03-22,Meta,mobile,USA,B
U03415,2025-06-02,Google Ads,desktop,India,A
U03416,2025-04-10,Organic,mobile,USA,A
U03417,2025-06-06,Organic,mobile,UK,B
U03418,2025-04-11,Google Ads,tablet,Canada,B
U03419,2025-05-31,Organic,desktop,Canada,B
U03420,2025-01-30,Meta,tablet,USA,B
U03421,2025-03-31,Organic,mobile,India,A
U03422,2025-04-01,Referral,desktop,UK,B
U03423,2025-04-28,Email,mobile,India,B
U03424,2025-06-08,Meta,mobile,UK,B
U03425,2025-02-14,Referral,desktop,India,A
U03426,2025-06-22,Google Ads,desktop,USA,A
U03427,2025-06-30,Meta,desktop,Germany,A
U03428,2025-03-18,Email,tablet,UK,A
U03429,2025-06-07,Email,tablet,USA,A
U03430,2025-06-01,Google Ads,mobile,Canada,B
U03431,2025-01-22,Google Ads,desktop,Canada,B
U03432,2025-06-22,Meta,mobile,India,B
U03433,2025-02-04,Organic,mobile,Canada,A
U03434,2025-03-22,Google Ads,mobile,Germany,B
U03435,2025-01-31,Organic,mobile,UK,A
U03436,2025-03-03,Referral,mobile,India,A
U03437,2025-03-20,Email,desktop,UK,B
U03438,2025-01-30,Organic,tablet,UK,B
U03439,2025-02-16,Email,desktop,USA,B
U03440,2025-04-06,Organic,desktop,Canada,B
U03441,2025-06-27,Referral,desktop,UK,A
U03442,2025-02-06,Google Ads,tablet,Germany,A
U03443,2025-05-11,Referral,tablet,Germany,A
U03444,2025-04-10,Google Ads,tablet,Canada,B
U03445,2025-04-18,Google Ads,desktop,Canada,A
U03446,2025-06-02,Email,tablet,India,B
U03447,2025-02-05,Referral,mobile,India,A
U03448,2025-05-28,Organic,tablet,India,B
U03449,2025-04-09,Referral,desktop,Canada,A
U03450,2025-04-19,Email,desktop,UK,B
